Marital_Status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_(grade),Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,age_admission_ratio,Target_encoded
1,1,1,9147,1,1,138.0,37,37,9,6,1.2643790780470707,1,0,0,1,0,0,,0.0,5.0,6.0,5.0,13.0,0.0,0.0,5.0,5.0,5.0,14.0,0.0,7.6,2.6,0.32,-1.095012791036496,1
1,17,1,8014,0,1,120.0,38,37,6,6,-0.9991962408433196,0,0,0,1,0,1,0.5063013476928101,0.0,6.0,11.0,4.0,12.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,10.8,1.4,1.74,0.624996430592297,1
1,1,1,9853,1,1,135.0,19,12,9,7,0.7055589211960052,1,0,0,1,0,0,,0.0,6.0,6.0,6.0,13.33333333,0.0,0.0,6.0,7.0,6.0,12.33333333,0.0,7.6,2.6,0.32,-0.9555998569500376,1
1,17,1,9500,1,1,121.0,1,1,4,3,-0.46867077547838437,1,0,0,1,0,0,,0.0,8.0,8.0,7.0,12.91,0.0,0.0,8.0,8.0,7.0,12.91,0.0,10.8,1.4,1.74,-0.1178701062193674,1
1,1,5,9238,1,1,126.0,38,1,9,5,-0.10083978615869578,1,0,0,1,0,1,,0.0,6.0,8.0,6.0,11.0,0.0,0.0,6.0,13.0,3.0,11.0,0.0,9.4,-0.8,-3.12,-0.5684820981724571,1
1,17,4,9500,1,1,132.0,38,19,5,7,-0.11498713190176092,0,0,0,1,0,1,,0.0,7.0,8.0,6.0,13.58,0.0,0.0,8.0,8.0,8.0,12.93625,0.0,15.5,2.8,-4.06,-0.5637873368154791,1
1,1,1,9238,1,1,128.0,19,19,5,5,-0.18572386061708562,1,0,0,1,0,1,,0.0,6.0,10.0,4.0,12.4,0.0,0.0,6.0,8.0,6.0,12.5,0.0,12.4,0.5,1.79,-0.6966324119030562,1
4,39,1,8014,0,1,160.0,37,37,5,5,-0.07961876754409858,0,0,0,1,0,1,1.4371080958761733,0.0,9.0,13.0,8.0,12.88888889,0.0,0.0,7.0,9.0,7.0,13.0,0.0,13.9,-0.3,0.79,1.7447262478077743,1
1,17,5,9500,1,1,147.0,19,1,4,3,0.8045903413974601,1,0,0,1,0,0,,0.0,8.0,8.0,8.0,14.34125,0.0,0.0,8.0,8.0,8.0,14.34125,0.0,9.4,-0.8,-3.12,-0.8407443596832692,1
1,1,2,9773,1,1,130.0,38,37,5,3,-0.34134466379080014,1,0,1,0,0,0,,0.0,6.0,8.0,6.0,14.14285714,0.0,0.0,6.0,6.0,5.0,12.0,0.0,13.9,-0.3,0.79,-0.6459440442570967,0
1,1,6,171,1,1,134.0,19,37,5,5,-0.07961876754409858,1,0,0,1,0,1,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,-0.7301777980670219,1
1,1,1,9773,1,1,151.0,1,1,5,9,1.3704841711200577,0,0,0,1,0,1,,0.0,6.0,6.0,6.0,13.33333333,0.0,0.0,6.0,6.0,6.0,14.16666667,0.0,12.7,3.7,-1.7,-1.1197851329338306,1
1,1,1,9130,1,1,132.0,3,1,4,9,-0.3696393552769294,1,0,0,1,0,0,,0.0,6.0,8.0,6.0,14.5,0.0,0.0,6.0,9.0,6.0,12.85714286,0.0,13.9,-0.3,0.79,-0.6365314083082237,1
1,7,1,9991,0,40,130.0,19,19,7,3,0.2033281473172002,0,0,0,1,0,0,0.7862116633496432,0.0,10.0,13.0,8.0,12.66666667,0.0,0.0,10.0,12.0,10.0,13.4,0.0,11.1,0.6,2.02,0.38352902257663685,1
1,18,3,9670,1,1,119.0,38,38,9,9,-0.8435754376696051,1,0,0,1,0,1,,0.0,6.0,10.0,0.0,7.399999999999999,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,12.7,3.7,-1.7,-0.29996986821769195,0
1,1,1,9130,1,1,106.0,37,37,9,9,-1.352879884419943,1,0,1,1,0,0,,0.0,5.0,10.0,2.0,12.0,0.0,0.0,5.0,9.0,4.0,11.0,0.0,9.4,-0.8,-3.12,0.09479021722457685,0
1,1,2,9500,1,1,138.0,19,1,5,5,0.061854689886550816,1,0,0,1,0,0,,0.0,7.0,7.0,7.0,14.20857143,0.0,0.0,8.0,9.0,8.0,15.12777778,0.0,11.1,0.6,2.02,-0.6214173663635395,1
1,1,5,9500,1,1,118.0,3,1,5,10,-0.9638278764856573,1,0,0,1,0,0,,0.0,7.0,7.0,7.0,14.30714286,0.0,0.0,8.0,8.0,8.0,15.0125,0.0,12.4,0.5,1.79,-0.08010663623757339,1
1,39,1,9853,1,19,133.1,19,4,9,4,-0.7869860546973455,1,0,0,1,0,0,1.0774090991606662,0.0,7.0,14.0,0.0,7.399999999999999,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,11.1,0.6,2.02,1.3580224906398377,0
1,17,3,9238,1,1,141.0,3,3,2,2,-0.15742916913095534,1,0,0,1,0,0,,0.0,6.0,10.0,6.0,12.0,0.0,0.0,6.0,12.0,4.0,11.0,0.0,12.7,3.7,-1.7,-0.5496128411572213,1
5,39,1,9147,1,1,162.5,1,1,4,8,0.9460637988281095,0,0,1,0,0,0,0.5063013476928101,0.0,5.0,0.0,0.0,7.399999999999999,0.0,0.0,5.0,0.0,0.0,6.875000005,0.0,13.9,-0.3,0.79,-0.18521449615064076,0
5,39,1,9003,1,1,162.5,1,1,4,8,2.3360405180842423,0,0,1,0,0,0,0.8938806643186445,0.0,6.0,6.0,0.0,7.399999999999999,0.0,0.0,6.0,7.0,0.0,6.875000005,0.0,8.9,1.4,3.51,-0.22860986526075408,0
1,17,1,9773,1,1,115.0,37,37,9,8,-0.7799123818258135,1,0,0,1,0,1,,0.0,6.0,7.0,6.0,13.85714286,0.0,0.0,6.0,7.0,6.0,14.28571429,0.0,13.9,-0.3,0.79,-0.49275967738717213,1
1,17,2,171,1,1,142.0,3,1,2,6,0.8682533972412527,1,0,0,1,0,1,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,-0.9978189637166814,1
1,17,4,9556,1,1,135.0,38,37,3,7,0.1325914186018755,1,0,0,1,0,0,,0.0,7.0,0.0,0.0,7.399999999999999,0.0,0.0,7.0,0.0,0.0,6.875000005,0.0,12.7,3.7,-1.7,-0.34167541877272206,0
2,39,1,9670,1,1,150.0,37,19,9,4,0.5994538281230181,0,0,0,1,0,1,1.4371080958761733,0.0,6.0,8.0,5.0,11.0,0.0,0.0,6.0,9.0,5.0,13.0,0.0,12.4,0.5,1.79,1.3723955506407706,1
1,43,1,9147,1,1,153.0,1,19,9,10,1.4624419184499806,0,0,0,1,0,1,,0.0,5.0,9.0,5.0,13.2,0.0,0.0,5.0,13.0,5.0,14.4,0.0,16.2,0.3,-0.92,-1.140847769143337,1
1,18,1,9085,1,1,153.0,37,37,9,9,0.7692219770397978,1,0,0,1,0,1,,0.0,6.0,7.0,6.0,13.5,0.0,0.0,6.0,6.0,3.0,15.33333333,0.0,8.9,1.4,3.51,-0.5485951642664251,0
1,7,1,9147,1,3,150.0,6,27,1,7,1.618062721623694,0,0,0,1,0,0,0.7862116633496432,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,0.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,-0.13620082705707048,0
1,1,6,9500,1,1,144.0,1,19,9,4,0.25991753028946074,1,0,0,1,0,1,,0.0,8.0,8.0,7.0,14.21428571,0.0,0.0,8.0,8.0,7.0,14.21428571,0.0,12.7,3.7,-1.7,-0.6833476182998954,1
1,1,1,9085,1,1,130.0,37,11,90,90,-0.32012364517620295,0,0,0,1,0,0,,0.0,5.0,5.0,5.0,13.0,0.0,0.0,5.0,5.0,5.0,12.4,0.0,7.6,2.6,0.32,-0.6529632142540439,1
1,1,1,9773,1,1,125.0,3,2,2,1,-0.5677021956798394,1,0,0,1,0,0,,0.0,6.0,13.0,2.0,12.0,0.0,0.0,6.0,14.0,1.0,10.0,0.0,9.4,-0.8,-3.12,0.08569894501575943,0
1,39,1,9500,1,19,133.1,1,19,4,10,-1.0840803153017093,1,0,0,1,0,0,0.8938806643186445,0.0,7.0,0.0,0.0,7.399999999999999,0.0,0.0,8.0,0.0,0.0,6.875000005,0.0,11.1,0.6,2.02,1.192410899466306,0
1,1,3,9147,1,1,133.0,38,19,9,10,-0.15035549625942327,1,0,0,1,0,0,,0.0,5.0,6.0,5.0,12.8,0.0,0.0,5.0,6.0,5.0,12.6,0.0,9.4,-0.8,-3.12,-0.7079036616541488,1
1,17,1,9085,1,1,140.0,37,38,7,9,0.19625447444566813,0,0,0,1,0,0,,0.0,5.0,11.0,4.0,13.6,0.0,0.0,5.0,9.0,4.0,12.2,0.0,9.4,-0.8,-3.12,-0.6637326259347022,1
1,17,4,9500,1,1,133.0,19,19,3,10,0.281138548904057,1,0,0,1,0,0,,0.0,7.0,7.0,7.0,13.97142857,0.0,0.0,8.0,8.0,8.0,15.75,0.0,13.9,-0.3,0.79,-0.8384902462989564,1
1,1,1,9085,1,1,154.0,38,37,4,4,1.009726854671902,0,0,0,1,0,1,,0.0,6.0,8.0,6.0,15.0,0.0,0.0,6.0,9.0,6.0,14.85714286,0.0,11.1,0.6,2.02,-0.8955798011329115,1
1,39,1,9085,1,1,133.1,37,37,9,9,-0.5040391398360468,0,0,0,0,0,0,1.305178897439498,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,11.1,0.6,2.02,1.6828536466609045,0
1,42,1,9500,1,1,162.5,37,1,9,4,0.44383302494930454,1,0,0,1,0,0,0.2746765228770512,0.0,10.0,16.0,10.5,15.07777778,0.0,0.0,10.0,16.0,12.0,15.02352941,0.0,15.5,2.8,-4.06,-0.15412254600995737,1
1,17,3,9500,1,1,132.0,37,37,4,3,0.01233897978582333,1,0,0,1,0,0,,0.0,7.0,7.0,6.0,13.38333333,0.0,0.0,7.0,7.0,6.0,13.38333333,0.0,7.6,2.6,0.32,-0.4524072438216475,1
1,1,1,171,1,1,133.1,19,38,5,5,0.33065425900478546,1,0,1,1,0,0,,0.0,10.0,12.0,10.5,13.25,0.0,0.0,10.0,16.0,10.0,13.09090909,0.0,8.9,1.4,3.51,-0.5569532925799581,1
1,17,1,9238,1,1,120.0,19,19,4,5,-0.8718701291557354,1,0,1,0,0,0,,0.0,6.0,10.0,5.0,11.71428571,0.0,0.0,6.0,13.0,2.0,10.66666667,0.0,16.2,0.3,-0.92,-0.2887696069582547,0
1,1,3,9500,1,1,150.0,19,19,5,5,0.40139098772011017,1,0,0,1,0,1,,0.0,8.0,8.0,8.0,13.01125,0.0,0.0,8.0,8.0,8.0,13.01125,0.0,9.4,-0.8,-3.12,-0.8727456892638757,1
1,44,1,9003,1,39,140.0,19,19,9,4,0.9106954344704472,0,0,0,1,0,0,,0.0,6.0,12.0,3.0,10.66666667,0.0,0.0,6.0,12.0,4.0,12.0,0.0,15.5,2.8,-4.06,-0.5909644454865646,0
1,44,1,9085,1,39,150.0,3,19,2,4,1.618062721623694,1,0,0,1,0,0,,0.0,6.0,9.0,6.0,13.0,0.0,0.0,6.0,16.0,3.0,12.66666667,0.0,12.4,0.5,1.79,-0.6559306766907778,1
1,44,1,9991,0,39,160.0,37,37,9,9,2.325430008776941,0,0,0,1,0,0,0.7862116633496432,0.0,5.0,5.0,5.0,12.0,0.0,0.0,5.0,7.0,5.0,11.4,0.0,12.7,3.7,-1.7,-0.34734107847076406,1
1,1,1,9070,1,1,131.0,37,37,3,3,0.32358058613325136,1,0,0,1,0,0,,0.0,6.0,6.0,6.0,12.16666667,0.0,0.0,6.0,7.0,5.0,13.8,0.0,12.7,3.7,-1.7,-0.5547076649739623,1
1,1,1,9500,1,1,114.0,19,38,5,3,-1.0274909323294499,1,0,0,1,0,0,,0.0,7.0,10.0,6.0,11.85,0.0,0.0,8.0,10.0,7.0,13.65,0.0,16.2,0.3,-0.92,-0.22574575674529343,1
1,39,1,9991,0,1,120.0,37,37,9,9,-1.1335960254024369,0,0,0,1,0,0,1.2339360161149586,0.0,5.0,8.0,4.0,11.0,0.0,0.0,5.0,6.0,5.0,11.2,0.0,7.6,2.6,0.32,1.923772523853848,1
1,43,3,9500,1,1,140.0,1,19,9,7,0.02648632552888847,1,0,1,1,0,1,,0.0,7.0,9.0,7.0,12.32777778,0.0,0.0,8.0,10.0,8.0,11.736,0.0,15.5,2.8,-4.06,-0.4572104400661251,1
1,43,1,9085,1,1,130.0,19,38,7,7,-0.4898917940929816,1,0,0,1,0,0,,0.0,5.0,9.0,4.0,12.0,0.0,0.0,5.0,10.0,5.0,13.42857143,0.0,10.8,1.4,1.74,-0.27153813399163845,1
1,17,4,9500,1,1,121.0,37,37,5,5,-0.5818495414229035,1,0,0,1,0,0,,0.0,7.0,7.0,7.0,14.42857143,0.0,0.0,8.0,9.0,8.0,14.51111111,0.0,16.2,0.3,-0.92,-0.07216346543273253,1
1,1,4,9500,1,1,130.0,19,19,9,7,-0.5111128127075788,1,0,0,1,0,0,,0.0,7.0,7.0,7.0,13.78,0.0,0.0,8.0,8.0,8.0,12.6125,0.0,12.4,0.5,1.79,-0.5885261799284415,1
1,17,2,9500,1,1,141.0,37,1,9,4,0.01233897978582333,1,0,0,1,0,1,,0.0,7.0,7.0,6.0,13.8,0.0,0.0,7.0,7.0,6.0,13.8,0.0,7.6,2.6,0.32,-0.6055091241143731,1
1,1,1,9853,1,1,131.0,19,19,3,7,0.05478101701501875,1,0,0,1,0,1,,0.0,7.0,7.0,7.0,14.85714286,0.0,0.0,7.0,7.0,7.0,15.14285714,0.0,13.9,-0.3,0.79,-0.7715390756124272,1
1,17,6,9238,1,1,117.0,1,38,4,7,-0.8860174748988005,0,0,0,1,0,1,,0.0,6.0,7.0,6.0,12.14285714,0.0,0.0,6.0,6.0,6.0,13.33333333,0.0,13.9,-0.3,0.79,-0.4532088243467402,1
1,1,2,9085,1,1,151.0,40,4,2,2,1.2290107136894082,1,0,0,1,0,0,,0.0,6.0,7.0,6.0,15.66666667,0.0,0.0,6.0,6.0,6.0,14.83333333,0.0,8.9,1.4,3.51,-1.0866410538093692,1
1,17,1,9500,1,1,131.0,1,19,4,3,-0.12206080477329298,1,0,0,1,0,0,,0.0,7.0,13.0,5.0,12.5,0.0,0.0,8.0,14.0,7.0,12.16666667,0.0,15.5,2.8,-4.06,-0.5614343403937401,1
1,17,1,9238,1,1,145.0,38,38,9,7,1.2643790780470707,0,0,0,1,0,1,,0.0,6.0,7.0,6.0,12.83333333,0.0,0.0,6.0,6.0,6.0,13.16666667,0.0,12.4,0.5,1.79,-0.9605998988898473,1
1,39,1,9003,1,1,135.0,38,38,9,6,0.7762956499113298,0,0,1,0,0,0,0.9899073211662138,0.0,6.0,6.0,0.0,7.399999999999999,0.0,0.0,6.0,7.0,0.0,6.875000005,0.0,8.9,1.4,3.51,0.4371579172709185,0
1,17,1,9070,1,1,119.0,37,38,9,8,-0.17865018774555355,1,0,0,1,0,0,,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,6.0,6.0,12.66666667,0.0,7.6,2.6,0.32,-0.3860549040479138,1
1,1,2,9773,1,1,122.0,37,37,9,9,0.25991753028946074,1,0,0,1,0,0,,0.0,6.0,14.0,4.0,11.25,0.0,0.0,6.0,9.0,5.0,13.0,0.0,9.4,-0.8,-3.12,-0.8323527357407522,1
1,1,2,9500,1,1,155.0,1,1,4,3,0.9460637988281095,1,0,0,1,0,0,,0.0,7.0,7.0,6.0,15.25,0.0,0.0,7.0,7.0,6.0,15.25,0.0,7.6,2.6,0.32,-1.0175220845320225,1
1,1,1,9085,1,1,123.0,19,37,9,9,-0.21401855210321588,1,0,0,1,0,1,,0.0,5.0,13.0,5.0,14.0,0.0,0.0,5.0,10.0,3.0,12.0,0.0,9.4,-0.8,-3.12,-0.37345059322749363,1
1,43,1,9238,1,1,130.0,38,19,9,4,-0.6172179057805659,0,0,1,1,0,0,0.9899073211662138,0.0,10.0,16.0,10.5,12.07692308,0.0,0.0,10.0,13.0,11.0,12.09090909,0.0,16.2,0.3,-0.92,1.0946458776497834,1
1,15,1,9853,1,1,133.1,43,1,153,135,0.07600203562961495,0,0,0,1,0,0,0.2746765228770512,0.0,10.0,16.0,10.5,14.625,0.0,0.0,10.0,12.0,9.0,14.88888889,0.0,8.9,1.4,3.51,-0.01782242136826964,1
1,1,1,9853,1,1,114.0,19,37,5,5,-1.246774791346956,1,0,0,1,0,0,,0.0,7.0,10.0,4.0,10.5,0.0,0.0,7.0,7.0,2.0,10.5,0.0,16.2,0.3,-0.92,-0.13264103356642895,0
1,17,1,9238,1,1,137.0,38,19,152,171,0.281138548904057,1,0,0,1,0,1,,0.0,6.0,8.0,6.0,12.83333333,0.0,0.0,6.0,6.0,6.0,12.16666667,0.0,8.9,1.4,3.51,-0.8384902462989564,1
1,1,3,9773,1,1,161.0,37,37,9,9,0.7621483041682657,0,0,1,0,0,1,,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,7.0,5.0,11.8,0.0,10.8,1.4,1.74,-0.6877777922049536,1
1,1,1,171,1,1,133.1,3,1,2,4,0.07600203562961495,1,0,0,1,0,0,,0.0,10.0,13.0,10.5,11.23076923,0.0,0.0,10.0,16.0,9.0,12.77777778,0.0,11.1,0.6,2.02,-0.4739036076692999,1
2,39,1,9991,0,1,133.1,37,37,9,9,-0.04425040318643623,0,0,0,1,0,0,0.8938806643186445,0.0,5.0,5.0,2.0,10.5,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,7.6,2.6,0.32,0.6454482155738605,0
1,1,1,9853,1,1,128.0,1,1,9,9,-0.5040391398360468,1,0,0,1,0,0,,0.0,6.0,11.0,3.0,12.0,0.0,0.0,6.0,13.0,2.0,12.0,0.0,12.7,3.7,-1.7,-0.5909644454865646,0
4,39,2,9556,1,19,133.1,19,19,4,6,-0.29182895369007267,0,0,0,1,0,1,1.4371080958761733,0.0,7.0,10.0,7.0,10.98571429,0.0,0.0,8.0,11.0,8.0,12.3,0.0,10.8,1.4,1.74,1.8729987136000659,1
4,7,1,9500,1,40,130.0,19,19,4,6,0.2033281473172002,0,0,0,0,0,0,1.4371080958761733,0.0,7.0,10.0,5.0,12.62,0.0,0.0,7.0,11.0,3.0,14.16666667,0.0,12.4,0.5,1.79,1.5829055986544227,0
1,17,6,9500,1,1,147.0,1,38,4,8,0.9885058360573039,1,0,0,1,0,0,,0.0,7.0,9.0,6.0,13.0,0.0,0.0,8.0,8.0,8.0,14.2125,0.0,13.9,-0.3,0.79,-0.7518836361731173,0
2,39,1,9119,1,1,140.0,34,34,9,9,0.9106954344704472,0,0,0,0,1,0,1.4371080958761733,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,1.2188091380593804,0
1,42,1,9119,1,1,140.0,3,3,3,2,0.4579803706923687,1,0,0,1,1,0,,0.0,5.0,0.0,0.0,7.399999999999999,0.0,0.0,5.0,0.0,0.0,6.875000005,0.0,10.8,1.4,1.74,-0.3050352243183199,0
2,39,2,9254,1,19,133.1,19,19,9,5,-0.2564605893324103,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,6.0,6.0,13.5,0.0,0.0,6.0,6.0,6.0,13.33333333,0.0,12.4,0.5,1.79,1.8511872011981376,1
1,1,1,9500,1,1,141.0,37,37,9,9,0.6489695382237466,1,0,0,1,1,1,,0.0,7.0,7.0,6.0,13.51666667,0.0,0.0,7.0,7.0,6.0,13.51666667,0.0,7.6,2.6,0.32,-0.9405809575063043,1
1,1,2,9070,1,1,128.0,37,37,9,9,-0.2564605893324103,1,0,0,1,1,1,,0.0,6.0,6.0,6.0,13.16666667,0.0,0.0,6.0,8.0,6.0,13.28571429,0.0,8.9,1.4,3.51,-0.20037799472439083,1
2,39,1,9085,1,1,150.0,37,37,90,10,-1.0699329695586444,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,10.8,1.4,1.74,2.4021226349932667,0
1,44,1,9003,1,39,160.0,37,37,9,9,2.325430008776941,0,0,0,1,1,1,,0.0,6.0,8.0,6.0,13.125,0.0,0.0,6.0,10.0,6.0,13.0,0.0,16.2,0.3,-0.92,-0.8345878125023645,1
1,39,1,9003,1,1,133.1,1,37,4,7,-1.2114064269892937,0,0,0,1,1,0,1.2339360161149586,0.0,6.0,15.0,3.0,14.4,0.0,0.0,6.0,16.0,0.0,6.875000005,0.0,16.2,0.3,-0.92,1.978154697589147,0
1,18,3,9853,1,1,128.0,38,37,5,9,-0.7303966717250859,1,0,0,0,1,0,,0.0,6.0,10.0,4.0,12.0,0.0,0.0,6.0,12.0,0.0,6.875000005,0.0,10.8,1.4,1.74,-0.3440037720732872,0
1,17,5,9254,1,1,114.0,38,1,5,9,-1.246774791346956,0,0,0,1,1,0,,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,10.0,0.0,6.875000005,0.0,10.8,1.4,1.74,-0.13264103356642895,0
1,39,1,9556,1,19,133.1,37,37,9,10,-1.9187737141425407,0,0,0,1,1,0,1.2339360161149586,0.0,7.0,7.0,0.0,7.399999999999999,0.0,0.0,7.0,7.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,2.527414652315679,0
2,39,2,9670,1,1,133.1,37,19,9,9,0.2033281473172002,0,0,0,1,0,0,1.158319571366178,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,0.9832173106155299,0
1,51,1,9500,1,1,129.0,37,38,3,3,0.7550746312967336,1,0,0,1,0,1,,0.0,7.0,7.0,7.0,16.13142857,0.0,0.0,8.0,9.0,8.0,15.52222222,0.0,11.1,0.6,2.02,-0.6857265098700689,1
1,17,1,9500,1,1,140.0,19,38,7,7,0.6631168839668107,1,0,0,1,0,1,,0.0,7.0,7.0,7.0,14.83857143,0.0,0.0,8.0,9.0,8.0,14.8,0.0,12.4,0.5,1.79,-0.9443521866523406,1
4,39,1,9991,0,1,133.1,37,37,5,5,0.8187376871405242,0,0,0,1,0,0,1.2339360161149586,0.0,5.0,7.0,3.0,10.33333333,0.0,0.0,5.0,6.0,3.0,12.0,0.0,10.8,1.4,1.74,0.8416182375565988,0
1,17,1,9254,1,1,134.0,19,1,9,4,-0.15742916913095534,1,0,0,1,0,0,,0.0,6.0,11.0,3.0,12.0,0.0,0.0,6.0,11.0,4.0,11.25,0.0,7.6,2.6,0.32,-0.5496128411572213,0
4,39,1,8014,0,1,133.1,37,37,9,7,0.9106954344704472,0,0,0,1,0,1,1.4371080958761733,0.0,6.0,6.0,0.0,7.399999999999999,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,8.9,1.4,3.51,1.2188091380593804,0
1,17,2,9254,1,1,132.0,38,38,9,8,-0.32012364517620295,1,0,0,1,0,1,,0.0,6.0,6.0,6.0,13.16666667,0.0,0.0,6.0,6.0,6.0,14.0,0.0,13.9,-0.3,0.79,-0.33502081031825226,1
1,1,2,9500,1,1,131.0,1,1,5,9,0.16795978295953787,1,0,0,1,0,1,,0.0,8.0,8.0,8.0,13.9475,0.0,0.0,8.0,8.0,8.0,13.9475,0.0,9.4,-0.8,-3.12,-0.6549273372127202,1
1,1,1,9670,1,1,133.1,3,1,1,7,1.9717463652003175,0,0,0,1,0,0,,0.0,5.0,6.0,3.0,11.33333333,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,-0.7481408113032098,0
1,1,1,8014,0,1,133.1,3,1,1,7,-1.9187737141425407,0,0,0,1,0,0,0.7862116633496432,0.0,8.0,11.0,7.0,12.75,0.0,0.0,7.0,7.0,7.0,12.28571429,0.0,16.2,0.3,-0.92,1.552921184252478,1
1,18,1,9147,1,1,160.0,19,19,5,8,0.7409272855536675,1,0,0,1,0,1,,0.0,5.0,6.0,5.0,12.6,0.0,0.0,5.0,8.0,5.0,11.25,0.0,10.8,1.4,1.74,-0.823256493106281,1
1,7,1,9500,1,3,120.0,19,3,4,2,-0.5040391398360468,1,0,0,1,0,0,1.0774090991606662,0.0,8.0,8.0,6.0,12.25,0.0,0.0,8.0,8.0,6.0,12.25,0.0,12.7,3.7,-1.7,1.195606912629304,0
1,39,1,9003,1,1,102.5,37,37,9,5,-1.2114064269892937,0,0,0,1,0,0,1.4371080958761733,0.0,10.0,16.0,10.5,11.83333333,0.0,0.0,10.0,16.0,9.0,12.7,0.0,15.5,2.8,-4.06,2.5096965892599843,1
1,1,6,9500,1,1,139.0,19,38,4,9,0.09722305424421317,1,0,0,1,0,0,,0.0,8.0,10.0,6.0,13.06666667,0.0,0.0,8.0,10.0,6.0,13.06666667,0.0,12.7,3.7,-1.7,-0.6326742826410204,0
1,1,1,9070,1,1,136.0,1,38,4,5,0.35894895049091374,0,0,1,1,0,0,,0.0,6.0,6.0,6.0,13.83333333,0.0,0.0,6.0,8.0,6.0,13.875,0.0,10.8,1.4,1.74,-0.7133289808106876,1
4,7,1,9500,1,3,130.0,3,19,2,3,0.2033281473172002,0,0,0,1,0,0,1.4371080958761733,0.0,7.0,7.0,3.0,13.83333333,0.0,0.0,7.0,7.0,0.0,6.875000005,0.0,16.2,0.3,-0.92,1.5829055986544227,0
1,17,1,9130,1,1,145.0,38,37,9,7,0.15381243721647372,1,0,0,1,0,0,,0.0,5.0,5.0,5.0,11.8,0.0,0.0,5.0,5.0,5.0,13.2,0.0,10.8,1.4,1.74,-0.6505042629475027,1
1,1,6,9500,1,1,146.0,2,19,3,9,0.2245491659317984,1,0,0,1,1,0,,0.0,8.0,8.0,8.0,13.74625,0.0,0.0,8.0,8.0,8.0,13.74625,0.0,9.4,-0.8,-3.12,-0.8220607475829029,1
1,1,1,171,1,1,159.0,3,3,2,2,2.3360405180842423,1,0,0,1,1,0,,0.0,2.0,0.0,0.0,7.399999999999999,0.0,0.0,2.0,0.0,0.0,6.875000005,0.0,16.2,0.3,-0.92,-1.2021906013838397,0
2,39,1,8014,0,19,133.1,34,34,0,0,0.2033281473172002,0,0,0,1,1,0,1.4371080958761733,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,1.5829055986544227,0
2,7,1,9130,1,2,110.0,19,19,4,8,-1.2114064269892937,1,0,0,1,1,0,1.4371080958761733,0.0,6.0,9.0,0.0,7.399999999999999,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,16.2,0.3,-0.92,2.5096965892599843,0
1,39,1,9670,1,1,120.0,1,19,4,10,1.0733899105156948,1,0,0,1,0,1,0.7862116633496432,0.0,6.0,6.0,6.0,13.33333333,0.0,0.0,6.0,10.0,5.0,14.5,0.0,10.8,1.4,1.74,0.04659944683025913,1
1,1,3,9085,1,1,158.0,1,19,9,9,1.8727149449988625,1,0,0,1,0,1,,0.0,6.0,7.0,6.0,15.66666667,0.0,0.0,6.0,8.0,6.0,15.28571429,0.0,8.9,1.4,3.51,-1.23047578390304,1
